id,lat,lon
7154,54.31294240,10.20089390
7155,54.28421360,10.24017970
7156,54.28546680,10.21879000
7157,53.61254940,11.41750040
7158,48.71274000,8.99016000
7159,48.70817200,9.00288450
7160,49.27834080,7.11231230
7161,49.27398110,7.10994190
7162,49.28283000,7.13089000
7163,49.28716870,7.13253340
7164,52.58633055,13.91805509
7165,52.56967230,13.89315920
7167,47.86783000,12.64485980
7168,48.95568110,10.90985350
7171,48.06168810,12.18562100
7172,51.34468750,9.85455320
7173,51.03643000,12.15862010
7174,53.29141000,9.27740000
7175,48.85268000,8.20247000
7176,48.85942190,8.20059110
7177,47.74065000,12.61622000
7178,52.41169160,12.55083620
7179,52.41423820,12.55432190
7180,50.09270870,8.10249140
7181,50.40758490,7.47181300
7182,51.15356990,11.80336230
7183,51.05859663,6.21628928
7184,51.05525320,6.22459840
7185,51.97075900,10.71133400
7186,53.24417100,10.40768900
7187,53.02832000,8.80616000
7188,52.80165900,8.97415600
7189,50.66653500,7.42806400
7190,50.64615300,7.52327700
7191,50.64462700,7.22869800
7192,50.49002300,6.44274900
7193,50.53775500,6.55531100
7194,50.52891800,6.47708700
7195,50.63424700,6.47447100
7196,50.61929600,6.65147400
7197,50.66929200,6.78402200
7198,50.49007400,6.62926300
7199,51.47102500,6.86098600
7200,51.49018100,6.88217400
7201,51.49002400,6.87680500
7202,51.49654000,8.83155000
7203,51.49418700,8.82965000
7204,51.49366900,8.83220000
7205,49.14193000,6.59499000
7206,53.58048200,8.54763800
7207,51.17859267,7.21782474
7208,51.18193721,7.18539922
7209,51.18147668,7.19110656
7210,53.52258200,8.58645000
7211,51.03411100,9.39434300
7212,48.94415000,12.11626000
7213,48.94582000,12.10308700
7214,50.20569200,9.13923100
7215,50.13390720,9.20574116
7216,50.20052500,9.19893900
7217,50.20052500,9.19893900
7218,50.20052500,9.19893900
7219,50.20052500,9.19893900
7220,50.25011100,9.28977500
7221,50.12320000,9.29220000
7222,47.83945639,11.13982961
7223,47.83667697,11.14218861
7224,47.91879400,8.20376200
7225,47.91035700,8.21133600
7226,47.91932000,8.17208000
7227,47.90296600,8.15563600
7230,49.34949200,8.76860300
7231,48.18217480,11.97183030
7233,48.24199000,11.93712749
7237,50.00844200,8.01959000
7238,50.03704900,8.15406600
7239,50.58024000,12.71378000
7240,50.58646000,12.69750000
7241,50.59075100,12.71788600
7242,50.19354000,8.10028700
7243,50.30339600,7.60378400
7244,49.14343000,9.12422700
7245,50.04545600,9.02318600
7246,50.04015500,8.08185200
7247,50.04435400,7.80365900
7248,52.67474600,13.58686300
7249,51.62648400,12.31138000
7250,50.08510600,8.47102900
7251,50.25005300,8.31291100
7252,50.56918100,7.28559300
7253,50.22211000,8.26925000
7254,50.41335800,8.03559800
7255,50.24983100,8.19517600
7256,50.01486500,8.43128200
7257,50.08369400,8.44939500
7258,50.09750000,8.54497100
7259,50.06843600,8.48686300
7260,50.44827200,8.04685100
7261,50.21803600,8.26517200
7262,50.81111100,6.48805600
7263,50.80220400,6.48243500
7264,48.27399000,8.25450000
7265,48.28121000,8.24344100
7266,48.80238500,8.31596500
7267,48.81705000,8.29546900
7268,48.80368400,8.31869300
7269,51.51615000,6.32245000
7270,51.53655000,7.22375000
7271,51.54066000,7.20734000
7272,50.00813200,9.05802300
7273,50.02711000,8.12039000
7274,50.29640800,8.26933200
7275,50.22020000,8.60900000
7276,50.59777800,7.60861100
7277,50.42593700,7.47270900
7278,50.14901800,8.07292100
7279,48.96643700,9.39954400
7280,49.22930700,9.16721400
7281,48.87725300,9.40181900
7282,49.98251500,9.08989700
7283,50.31239800,7.79791400
7284,50.21997800,8.60621900
7285,50.39044400,8.18339500
7286,51.22679700,6.61820500
7287,50.14059000,8.38833800
7288,49.98336000,7.96471000
7289,50.17630500,8.60867600
7290,50.07902300,8.44970400
7291,51.96199900,7.63187200
7292,51.96051800,7.62666800
7293,51.96865200,7.60176700
7294,51.96108300,7.62967800
7295,51.95564500,7.62724800
7296,51.92224500,7.56575500
7297,51.95048400,7.63918600
7298,51.97150400,7.61199700
7299,51.97541000,7.60662000
7300,51.95578400,7.63127100
7301,51.96099000,7.60662000
7302,46.04789500,5.38273570
7303,46.07576540,5.38299402
7304,46.08654740,5.38292888
7305,46.06810040,5.38286470
7306,50.62091000,12.30220000
7307,50.62114675,12.29883065
7308,49.38706900,8.37443300
7309,48.05880160,12.23368890
7310,48.06122206,12.23505730
7311,51.19203800,11.96363400
7312,51.25007700,6.47861100
7313,51.26338900,6.55169400
7314,49.02085170,13.22643940
7315,52.41176700,12.55776200
7316,52.40033100,12.56371400
7317,49.50899283,11.27403863
7318,49.51253331,11.28019242
7319,49.51306847,11.27957482
7320,51.99250000,6.91750000
7321,52.03805600,6.82527800
7322,51.93472200,6.80916700
7323,49.97164900,6.52054600
7324,49.75578700,6.64926200
7325,49.75581100,6.65063400
7326,49.75200000,6.63349000
7327,49.75650200,6.63635000
7329,51.43917000,14.26231000
7330,51.43887000,14.24507000
7331,48.77674726,8.57199615
7332,48.30803646,9.24442656
7333,48.70278323,8.73395297
7334,50.83072168,10.96782616
7335,48.92581122,9.20374521
7336,48.72531357,8.79385496
7338,48.71651281,8.73670328
7339,48.50725620,8.62743484
7340,48.72436614,8.70036932
7341,48.71496740,8.72147574
7342,48.69576089,8.77177652
7343,48.75232093,8.81254163
7344,48.70392907,8.76152388
7345,48.72762729,8.78320226
7346,48.73683465,8.73161424
7347,48.71769407,8.73824860
7348,48.75263707,8.55009201
7349,48.66646469,8.68683275
7350,48.79975411,8.58254732
7351,48.72758560,8.84576656
7352,48.75526542,8.55064141
7353,48.75148120,8.53572736
7354,48.72233708,8.62884440
7356,48.77954676,13.44380319
7358,49.98530170,8.41575680
7361,50.37265310,8.74336950
7363,50.37740000,8.74973000
7364,47.96552260,7.95218310
7368,51.37335511,10.87777807
7369,49.43681240,7.77046070
7370,52.41297671,9.80596988
7372,51.33815803,10.86280851
7373,49.43949350,7.75809460
7374,52.20706341,9.54488443
7375,51.37149217,10.87634577
7376,49.44670380,7.76743330
7377,51.36453595,10.84448160
7380,50.94791500,10.70952320
7381,49.82262820,6.47326060
7383,54.84096254,9.02102111
7385,51.22463750,6.78384590
7387,51.22038410,6.82025510
7389,48.62111127,10.24470105
7390,51.25332520,6.77270460
7391,51.23894570,6.78051230
7392,51.16748500,6.84942740
7395,51.21325000,6.73407990
7396,51.23126620,6.75069580
7397,48.45379000,10.27896000
7473,52.22708970,8.01306630
7474,52.22364610,8.08528190
7475,50.94192870,11.75456370
7479,51.36006800,8.41816720
7984,53.78156919,9.68627702
7985,47.94328860,10.30008730
7986,47.87450370,10.22036240
7987,48.42727670,10.12236930
7988,47.80561700,10.21521190
7989,47.84828000,10.41978000
7991,54.10668080,11.61522080
7992,47.88076310,7.72982820
7993,47.80745608,7.63086930
7995,53.03396190,8.89180180
7996,53.03396190,8.89180180
7997,50.80263740,12.85207631
7999,50.80255179,12.85205217
8000,51.15490170,8.28266320
8001,51.12994110,8.26585150
8004,50.11393000,9.89359000
8008,49.53775000,8.35015000
8009,49.53484830,8.35634660
8010,54.10900990,10.81293470
8012,54.08861081,10.86112449
8015,51.73557583,6.60131202
8022,51.50315213,10.79345149
8023,51.50445878,10.78506825
8024,51.49611843,10.78788213
8026,51.56241660,6.73923810
8027,51.51471667,10.80042529
8028,51.56190370,6.76408200
8029,51.56417985,6.73377312
8030,51.56149481,6.73069895
8032,52.08180520,8.74062930
8033,52.09082000,8.73742000
8038,53.42567140,11.84560850
8040,52.42019739,9.23593944
8042,51.88180994,9.62686601
8043,51.73496856,8.78853064
8044,51.67824897,7.80956042
8048,51.27401880,7.21290800
8049,53.69801813,10.77247462
8050,53.43166525,10.37839810
8051,53.53159072,10.51476665
8052,50.75445207,7.07081157
8141,53.75994177,9.65329444
8142,53.65100382,9.82975885
8143,53.74174036,9.72937110
8145,53.76636044,9.62731109
8148,50.28712348,10.98075848
8154,50.80555407,6.48838324
8156,50.28598869,10.98147352
8160,50.28598869,10.98155936
8161,50.28597498,10.98160227
8164,52.14321715,8.48313996
8165,52.27189193,9.12911795
8166,51.95506837,9.74526893
8167,52.11975232,9.54681176
8168,52.24664379,8.90100040
8169,51.78392494,8.82189579
8172,52.05493457,8.72158301
8173,52.03555030,8.75682970
8174,52.10142137,8.79301586
8177,49.37971771,11.35662752
8178,49.39142511,11.36321977
8179,49.39137955,11.34048180
8180,52.31340000,9.19073000
8181,51.99499290,9.11873570
8182,52.20538178,8.79258874
8183,52.20536205,8.79263702
8184,51.73121000,8.73616000
8186,52.38617418,13.80069784
8187,49.70083237,8.61371806
8188,49.70545895,8.61408831
8190,49.75989317,8.60396834
8191,49.68228315,8.61986002
8192,49.67363161,8.62695743
8193,49.67129829,8.61698265
8194,49.73603354,8.57284034
8195,49.74203061,8.61956304
8196,49.72445748,8.60940286
8197,49.67256579,8.58498007
8198,49.67751273,8.59841175
8199,49.67643179,8.59282074
8200,54.58829000,8.99461000
8201,51.19269300,9.10054600
8202,51.31397970,9.44043760
8204,51.33486850,9.12805720
8205,51.31618300,9.45963100
8206,51.31278700,9.48645300
8207,51.28259790,9.46854530
8208,51.31174000,9.49456000
8209,51.32205800,9.50226300
8210,51.31209200,9.47683500
8211,51.31539700,9.50070400
8212,51.19343100,10.03957300
8213,51.19103800,10.04527000
8214,51.31669040,9.40463430
8215,51.32336110,9.17291480
8216,51.18604500,10.06286000
8217,51.13297420,9.54459760
8218,47.87483260,10.63095690
8219,47.87483260,10.63095690
8220,47.88415700,10.62515950
8221,47.88415700,10.62515950
8222,47.79276330,10.62039870
8223,47.77885000,10.61337000
8224,47.77336900,10.61463793
8225,48.04139044,10.49439749
8226,48.04798910,10.49225470
8228,51.29586216,8.60490647
8229,53.71176721,10.01822918
8230,53.70646093,9.99417595
8232,54.90400000,8.29700000
8233,54.79100000,9.43900000
8234,54.63100000,8.93800000
8235,54.58500000,8.92200000
8236,54.58500000,8.92200000
8237,48.61200000,9.84300000
8238,53.83300000,10.69300000
8239,50.73703184,7.09541806
8240,50.73946359,7.10314578
8242,50.03334980,8.59280250
8243,50.05897160,8.59023350
8244,50.22609280,8.62231820
8245,50.13435000,8.57071000
8246,50.07071430,8.48345030
8247,50.30634320,8.51340220
8248,50.21573770,8.40148280
8249,50.11041970,8.68008960
8250,50.11280930,8.68059470
8251,50.30313740,8.56962130
8252,50.08561000,8.44568000
8253,50.12070610,8.49177980
8254,50.15443000,8.52714000
8255,50.14090000,8.44959000
8256,50.25489000,8.63908010
8257,50.30114270,8.69452550
8258,50.16145160,8.31909600
8259,50.27049000,8.44231000
8260,50.23334160,8.76277430
8261,50.13248540,8.52765310
8262,50.11491000,8.67022000
8263,50.11720850,8.67886750
8264,50.11107260,8.68834720
8266,50.11753650,8.67147050
8267,50.12399130,8.70321750
8268,50.12116690,8.67996570
8269,50.10572570,8.66783690
8270,50.18237740,8.46657390
8271,49.97640920,8.56758280
8272,50.00496190,8.56673860
8273,50.08247910,8.47560610
8274,50.33391000,8.54063000
8276,50.01755000,8.43016000
8277,50.01217920,8.42246920
8278,50.16750710,8.57605270
8279,50.14926110,8.37566950
8280,50.07961000,8.44846000
8281,50.17854460,8.50786310
8282,50.01280160,8.34992300
8283,50.21500000,8.61638000
8284,50.14023670,8.57195960
8285,50.73749396,12.38839463
8287,53.71176943,10.01816747
8288,53.68995495,10.00130278
8289,53.69949756,9.99322397
8290,53.68425776,9.98381146
8291,53.70464546,10.00823289
8292,53.68152566,9.99667333
8294,53.68782844,10.03780845
8296,50.80922100,9.89998700
8297,50.41991000,9.55664000
8319,49.39751808,11.01793712
8320,49.40717334,11.00701054
8850,50.34749385,9.52326024
8852,48.89017400,9.20008620
8853,48.89203528,9.17596723
8854,49.98741300,8.66739500
8855,49.99708600,8.66010200
8856,49.96882020,8.65398750
8857,49.99428000,8.65823000
8860,49.79094800,9.96435650
8861,49.78953950,9.97992850
8862,49.78690629,9.96818648
8863,49.79771664,9.93563800
8864,49.79953150,9.93692816
8866,49.81325187,9.87123711
8867,49.85620373,9.95751048
8868,51.17997480,6.83499280
8869,51.21542290,6.76042080
8871,51.68124400,12.27438900
8872,51.66204168,12.27917732
8878,52.99638394,11.75510443
8879,52.43893823,7.07039014
8889,47.73666500,10.32790800
8890,47.81132300,10.30290800
8891,47.72649300,10.25215200
8892,47.74548300,10.23247700
8893,47.64857500,10.29448700
8894,47.42587800,10.26584700
8895,47.72606400,10.30483200
8897,47.72397100,10.31795900
8898,47.69938100,10.22893700
8900,47.49786300,10.23445700
8901,47.64009400,10.43720800
9079,49.19470220,8.11315433
9080,49.22202041,8.10340247
9082,49.19835952,8.12508559
9083,49.20089044,8.11032655
9084,49.19973398,8.11336070
9086,49.19993206,8.11640883
9087,49.21177265,8.08115322
9089,49.21992080,8.15291788
9090,49.19590237,8.13777589
9091,49.20599826,8.10587701
9092,49.19046547,8.11622939
9094,49.19602234,8.09151402
9096,49.18922214,8.16459491
9098,49.17952524,8.07474519
9099,49.19568081,8.10632546
9100,49.18824973,8.13128196
9101,49.16752362,8.07315351
9102,49.18629154,8.11910301
9103,52.07877330,7.01781950
9106,52.07395730,7.00834050
9107,52.07736550,6.98161458
9108,52.06932444,6.99235573
9109,52.08187571,7.01617248
9110,52.09073212,6.96980722
9111,52.07393796,6.91797209
9112,52.12711007,6.91160878
9113,48.43752849,10.05226976
9114,48.40869965,9.99596252
9115,48.40908374,10.02011883
9116,48.36671774,10.00896054
9117,48.39925444,9.95704561
9118,48.39876548,10.01123476
9119,48.39771689,9.99724711
9120,48.39787901,9.98469091
9121,48.40230873,9.99974092
9122,48.41573683,9.91867756
9123,48.36571222,9.94151716
9124,48.38695844,9.96700886
9125,48.41407488,9.94947506
9126,48.32461969,10.04415345
9127,48.42176323,10.07715630
9128,48.39380944,9.96400586
9129,48.39753626,9.99629825
9130,48.43016144,10.01808421
9131,48.38099350,10.00393485
9132,48.40908374,10.03651173
9133,48.42472146,9.95288918
9134,48.40161926,10.00249608
9135,48.33493558,9.93624297
9136,48.35256924,9.89584511
9137,48.39277508,9.99565504
9138,48.43296365,9.96850330
9139,48.44242716,9.98617357
9140,48.39744500,9.99334800
9141,48.39771400,9.99299100
9142,48.39744500,9.99334800
9143,48.38955175,9.94824906
9144,48.35284152,9.97030285
9145,48.39010655,10.03699912
9146,48.39636861,10.00163161
9147,48.40106295,9.94934088
9148,48.42600767,9.95935851
9149,48.42311390,9.93729404
9150,48.39251353,9.98429029
9151,48.40089891,9.97008225
9152,48.38185418,9.89658844
9153,48.38486764,9.98575816
9154,48.40984839,9.94068380
9155,48.40763685,9.95586569
9156,48.35988159,9.98903225
9157,48.37998062,10.00828118
9158,48.46816447,9.94098030
9159,48.40246345,9.98598143
9160,48.39362437,10.01767418
9161,48.41181865,10.01058549
9162,48.39839433,9.98121661
9772,49.32259881,11.02814193
9773,50.06446478,8.26088890
9774,51.27181390,9.52503460
9779,89.99999717,81.76125000
9780,49.12347060,8.59775580
9781,49.12329921,8.60121861
9782,49.12495000,8.58486000
9783,49.10169036,8.85850793
9784,49.10818113,8.85187102
9785,49.12556130,8.59832030
9786,49.10742180,8.81697670
9787,49.20165560,8.64552260
9788,49.15882911,8.41007927
9789,49.15838906,8.63053020
9790,49.21898140,8.63586770
9791,49.17676395,8.67361894
9792,49.17918240,8.62287050
9793,49.17248067,8.62429431
9794,49.20127490,8.65369334
9795,49.22053026,8.65927926
9796,49.21944740,8.65021010
9797,49.18856000,8.53859000
9798,49.12650972,8.59436630
9799,49.10030178,8.64495136
9800,49.08873289,8.54742031
9801,49.12505125,8.59365944
9802,49.11697884,8.59108288
9803,49.12428256,8.58847673
9804,49.16191290,8.41821800
9805,49.15333489,8.57940266
9806,49.15599353,8.57789095
9807,49.15321280,8.58719170
9808,49.06703237,8.65727740
9809,49.10517620,8.81687070
9810,49.06126937,8.65745362
9811,49.13732484,8.59129235
9812,49.14292338,8.54761734
9813,49.18632181,8.54553462
9814,49.14742173,8.54711125
9815,49.12774000,8.52096000
9816,49.10603143,8.74547871
9817,49.13568635,8.54533303
9818,49.12506492,8.71595069
9819,49.21903000,8.63304000
9820,49.14301437,8.66897557
9821,49.21548278,8.69556213
9822,49.10931060,8.74344019
9823,49.12425890,8.71548720
9824,49.21929000,8.71034000
9825,49.13491197,8.59045534
9826,48.91999142,8.76922265
9828,50.82829382,6.07997983
9833,49.55404296,8.06928382
9834,51.07750215,14.43233370
9836,51.06571274,13.80198407
9837,53.08183555,9.99778312
9838,50.64917008,13.36793826
9839,52.86653287,9.62469163
9842,50.99252402,9.45026376
9845,51.60050596,7.18301144
9848,51.73199607,10.24406407
9849,49.17766300,12.85387490
9850,48.92703443,9.20425478
9852,48.78503689,8.63600603
9853,48.68843968,8.68900475
9854,48.68884508,8.68586312
9855,48.83749465,8.91360864
9857,49.78471580,8.53080120
9858,48.18326801,11.59420264
9860,47.71775714,11.76185987
9861,50.97581550,10.32475370
9863,51.16917210,6.93070670
9864,49.86499810,10.22678760
9866,49.86499810,10.22678760
9869,51.71486898,10.00051530
9870,51.70611692,9.99546805
9871,51.70599082,10.00533132
9872,51.69935370,10.00210306
9873,49.30330700,10.57358300
9874,51.58897236,9.92731073
9875,51.58774349,9.92186828
9877,52.53556320,13.38952890
9879,51.43154130,6.99892150
9880,48.78820790,9.18027880
9881,51.77273470,9.38165220
9883,48.12887010,11.60441520
9887,50.69978780,7.05781450
9889,51.05849905,8.80190125
9890,51.05905200,8.80164376
9891,54.11351010,13.37651460
9892,49.39880630,8.67643960
9893,48.18464330,11.58817490
9894,52.37519880,9.77108140
9898,50.19567791,10.08060729
9902,53.10968060,8.88252420
9903,53.13756380,8.74449040
9904,53.10452520,8.85232860
9906,53.07559890,8.81079890
9907,53.07008270,8.83022180
9908,53.07075000,8.85730000
9909,53.08716460,8.80908990
9910,53.13204800,8.73982890
9911,53.10577270,8.86256360
9912,53.10650140,8.86528790
9913,53.53799000,8.63670000
9915,48.29885503,11.62548245
9916,53.55675630,8.59417200
9919,48.69728610,9.21903270
9920,52.38398000,9.73477000
9921,51.83733000,7.05318000
9922,51.80468360,7.02334750
9924,51.95550870,7.60521920
9925,53.88512000,8.63952000
9927,52.53124610,13.38425590
9929,51.84393000,14.12635000
9930,49.28556774,8.13862098
9935,51.17250830,11.82818740
9950,49.18683153,7.36881577
9951,50.58762000,8.97709000
9954,51.79040000,6.14235570
9955,53.91754600,10.69799650
9957,54.24933000,10.31074000
9958,47.85110795,11.13982070
9959,50.90769353,6.80892708
9975,52.17799051,7.53097164
9982,48.14483520,11.54180000
9983,51.27214200,9.52738500
9984,50.83468700,9.57424300
9985,51.05250300,9.27213900
9986,50.91287000,9.41927000
9987,51.27289900,9.37636700
9988,50.87090620,9.34353110
9989,50.83468700,9.57424300
9990,50.82400300,9.01499000
9991,51.25446667,9.41559045
9992,51.25385100,9.41098100
9993,51.41539300,9.38725300
9994,51.36449900,9.38725300
9995,51.12228700,9.55071300
9996,51.25033800,9.17001900
9997,50.88026800,9.85647900
9998,50.83466800,9.72335000
9999,51.04637000,9.28278000
10000,51.00661860,9.47337000
10001,50.99429000,9.26616000
10002,50.85736000,9.47193000
10003,50.54422000,9.14216000
10004,51.54581100,9.52977300
10005,51.30354800,9.42822200
10006,51.27289900,9.37630000
10007,51.07092700,9.93330400
10008,51.81248300,9.76927300
10009,51.52752900,9.88225800
10010,51.52965000,9.93949700
10011,51.52846700,9.93728700
10012,51.56018800,9.92609300
10013,51.19510000,9.71990000
10014,51.20941100,9.85589500
10015,51.58148600,9.75583800
10016,51.80220000,9.68726100
10017,51.81248300,9.76076700
10018,51.50234000,9.76050000
10019,51.42190200,9.91390900
10020,51.64662600,9.82720600
10021,51.65209900,9.83257600
10022,51.46256200,9.79832100
10023,51.63457700,9.93600700
10024,51.50963600,9.90718900
10025,51.53991800,9.93366500
10026,50.75606400,8.48098400
10027,50.75242300,8.49582700
10028,50.85405500,8.54779200
10029,50.77043400,8.57868100
10030,50.73192900,8.33259300
10031,50.20016400,9.18818300
10032,50.22734500,8.99703000
10039,53.38895860,7.22873130
10044,51.36498438,6.42379876
10047,50.74017443,7.10395767
10054,50.58762000,8.97709000
10126,48.99810940,8.46562360
10127,50.10197784,8.55376650
10128,50.10214300,8.55392100
10131,53.65344172,9.98366884
10132,53.65354664,9.98379491
10137,53.22857992,8.78426762
10138,53.21982106,8.79578448
10520,53.18131577,8.75617848
10901,53.14107187,8.90679686
10904,48.51086060,9.07133580
10911,50.00309600,8.27041800
10912,50.00304500,8.26591800
10913,49.99967100,8.27707600
10914,49.99889200,8.27639300
10915,49.99628500,8.27654200
10916,50.00492000,8.26912700
10917,49.99931500,8.25884500
10918,49.77897700,8.46607100
10919,49.90207800,8.51352100
10920,49.85617500,8.49873600
10921,49.99699200,8.32347500
10922,49.83365300,8.46976400
10923,49.80843400,8.46659600
10924,49.92432600,8.40404000
10925,49.86117000,7.98641000
10926,49.98870300,8.35462500
10927,49.97472300,8.33708500
10928,49.80382300,8.46559900
10929,49.91923300,8.48527700
10930,49.91963800,8.48503500
10931,50.00830100,8.27042800
10932,49.99938700,8.25688000
10933,49.99362900,8.27997700
10934,49.86834000,8.01827900
10947,47.51239840,10.28953979
10948,47.51149000,10.27979000
10949,47.51669399,10.28234778
10950,47.51317000,10.28277000
10951,47.52274364,10.26910880
10952,50.07262574,8.25314481
10955,51.73180201,9.97283366
10959,48.44286830,13.08333460
10960,50.30883559,9.79070049
10962,50.30883559,9.79044300
10974,51.37661362,6.41596419
10975,51.37150851,6.43942085
10992,52.04543347,8.37846397
10994,51.36793819,6.40867774
10996,52.19333000,8.53721000
11383,51.52915000,6.33456000
11384,53.14448267,8.90948380
11385,51.32786907,7.35236971
11391,52.16227490,10.53798800
11392,52.15967000,10.53939000
11393,52.15967000,10.53939000
11394,52.18037820,10.56153490
11395,52.16297690,10.53128870
11396,52.15956930,10.53292010
11397,52.15250480,10.53954960
11398,53.22799671,8.78492159
11401,52.31374282,8.82402407
11402,51.91128505,8.65948367
11403,51.67110664,8.60483114
11404,52.39547353,9.26385869
11405,52.06617225,9.58516271
11406,48.52779417,9.08980583
11407,51.82017117,9.22902930
11408,51.55272940,8.56032991
11409,48.51730058,9.07116824
11410,51.74717292,9.38619082
11411,48.51131315,9.04140080
11412,52.35661125,9.28500665
11413,52.04829926,9.38731442
11414,51.98443665,9.47829221
11415,52.38303687,9.12045571
11416,52.00492613,9.50000320
11417,51.76944120,8.55457551
11418,48.51579199,9.06119279
11424,51.30695331,6.27722007
11425,51.32786446,6.21193072
11426,51.32894301,6.19575778
11429,48.72734357,8.78765875
11430,48.72719673,8.85127730
11431,48.52416702,8.64974848
11454,51.36364351,6.41104197
11455,51.36615944,6.42153014
11459,50.68160569,7.15267666
11463,52.28496260,8.91463210
11467,51.98369149,9.26134682
11468,51.99103424,9.25788787
11469,51.98070000,9.25767010
11470,51.98387358,9.24232332
11471,51.98072698,9.25118531
11472,51.98721515,9.25879639
11474,52.86638000,9.69532000
11475,51.38426924,6.45057630
11485,50.55280723,9.67508123
11486,50.54956959,9.68265432
11487,50.55205760,9.67687247
11488,50.55334947,9.67894376
11489,50.55357000,9.67929187
11490,52.92119400,12.80967200
11491,49.31600710,8.38937610
11492,51.43517450,14.24425280
11493,51.43932640,14.23977910
11495,50.31438863,11.91917378
11496,50.31743978,11.91342718
11498,51.49306673,10.81882962
11499,50.55346903,9.67252041
11500,51.37247978,6.43388664
11501,51.19896330,6.68982100
11502,51.19782009,6.68835436
11503,51.18069400,6.68130740
11504,51.18962571,6.67095141
11506,51.68406236,7.88466814
11510,49.48993000,10.94959010
11511,51.95797040,7.63430080
11512,48.58981160,10.12938560
11523,50.96153000,9.79872000
11524,50.97021119,9.79277929
11525,50.97008958,9.79484728
11531,48.91910460,8.78082155
11532,48.91553290,8.77637480
11533,48.91732240,8.78501380
11534,48.90539080,8.81382770
11535,49.11681890,8.43471680
11536,49.12333220,8.40814420
11537,50.56493096,8.15538813
11538,52.55210775,8.58307409
11539,52.59313629,8.34084213
11541,52.61380185,8.36402675
11542,52.67431424,8.78286875
11543,52.45377143,8.35693927
11544,52.61065419,8.48108163
11549,50.32145000,11.90436000
11554,50.34504090,9.52467660
11555,50.35336852,9.53299248
11556,50.54515965,9.67474627
11557,48.82405476,8.80250720
11561,48.43590950,13.33417430
11564,51.37020642,10.87309070
11567,50.08563157,8.24186603
11568,50.07752795,8.23479242
11569,50.07303560,8.24284942
11570,50.08280140,8.26268540
11571,50.07974283,8.22966914
11572,50.08127024,8.24756471
11573,50.08443431,8.24277336
11574,50.08296143,8.23594693
11575,50.03905725,8.23635776
11576,50.07286407,8.19461255
11877,50.56405023,9.63031214
11878,50.42324100,9.56490634
11879,50.76107568,9.77785368
11880,50.52887540,9.73139485
11881,50.54626941,9.67625617
11883,50.71678490,7.12679680
11885,50.73766970,7.04798940
11887,51.93594127,13.89247148
11888,51.05450219,11.70907411
11889,50.90064293,11.85323735
12479,53.05469910,14.28955050
12480,53.05821850,14.29447240
12481,53.06262700,14.29078550
12482,53.06748050,14.27093630
12483,53.06759000,14.29417000
12484,53.05749000,14.28269130
12485,53.05996990,14.28435110
12486,53.05469810,14.28370480
12487,53.06676000,14.25786000
12488,53.06845000,14.24381000
14010,53.85785861,11.18510032
14012,52.41648160,7.07461540
14020,50.06968062,8.24602249
14021,50.06071264,8.26792561
14022,50.09119790,8.23600761
14023,50.09486630,8.22767490
14024,50.15325854,8.18824786
14025,50.10122694,8.26423632
14026,50.07182670,8.23679312
14027,50.08340633,8.23797339
14028,50.10251305,8.19092084
14029,50.09673146,8.22056669
14030,50.13455236,8.22016046
14034,50.45189180,7.66120960
14037,53.78546608,9.42527667
14040,53.78841874,9.42998081
14041,53.83824080,9.49267749
14042,53.92269379,9.51971074
14043,53.92270643,9.51971342
14044,52.41971132,10.78739374
14045,52.42307037,10.71686730
14047,52.42898541,10.78640889
14050,52.42847776,10.78985071
14051,52.41619209,10.71944000
14052,52.46807000,10.53091000
14053,52.42337900,10.79239739
14055,52.42667000,10.78315000
14364,51.71518440,10.00081194
14365,51.71574529,10.00160573
14366,51.71666321,10.00174478
14368,50.07922370,8.25848410
14369,50.02744820,8.27428760
14370,53.16101510,12.47765479
14371,52.53958110,12.99967706
14372,52.56737848,13.10222834
14387,53.69973026,10.77029726
14388,53.62665000,10.68860990
14389,53.73411920,10.64382820
14390,53.68823820,10.48780510
14391,53.72922170,10.26202990
14392,53.81186020,10.37143760
14393,53.81122000,10.38255000
14394,53.62193800,10.70540120
14395,53.60849280,10.40850530
14396,53.69104000,10.80463000
14397,53.80669720,10.37978940
14399,51.17344441,6.67649705
14400,50.91961305,11.56690895
14401,50.93137837,11.59217012
14404,50.89611865,14.80796516
14405,51.36827891,7.24982718
14406,51.28386959,7.29169767
14407,51.40129683,7.18448122
14408,51.20199456,7.36156163
14409,51.38595480,7.38826540
14410,51.29299441,7.35144237
14411,51.25895909,7.46816271
14412,51.29038492,7.29054736
14423,53.78814576,9.42334831
14437,50.80948779,12.95037413
14438,51.29665306,7.36929294
14439,51.38704344,7.39838815
14440,51.29787807,7.31229821
14441,51.45969004,7.34823032
14446,52.20238870,8.61843640
15561,49.98198110,7.96397240
15940,48.30887588,11.90645142
15942,48.29792893,11.89180743
15943,48.29467287,11.89446810
15945,48.29540393,11.90016755
15946,48.31126035,11.89679956
15947,48.30439869,11.92501406
15948,48.30328875,11.90524143
15949,48.34457223,12.12852699
15950,48.27996663,12.14748478
15951,48.30882038,11.88482277
15960,51.20030986,6.70056762
15962,51.27702135,6.25351934
16348,51.21386655,6.63791239
16564,51.32024600,13.26284800
16568,50.96132600,13.94400100
16570,50.95575750,14.03070956
16571,51.18594000,14.43787800
